Tree,Row,Node,MaxLevel,Level,Gold,Food,Iron,Valor,Oil,Prerequisite,HaveIt,Priority,Notes
Special Forces,2,Advanced Protection I,10,2,8900000,2900000,2900000,400,0,HP Boost I Lv2; Attack Boost I Lv2; Defense Boost I Lv2,0,,
Special Forces,2,Advanced Protection I,10,3,8900000,2900000,2900000,400,0,HP Boost I Lv3; Attack Boost I Lv3; Defense Boost I Lv3,0,,
Special Forces,2,Advanced Protection I,10,4,15500000,5100000,5100000,520,0,HP Boost I Lv4; Attack Boost I Lv4; Defense Boost I Lv4,0,,
Special Forces,2,Advanced Protection I,10,5,15500000,5100000,5100000,520,0,HP Boost I Lv5; Attack Boost I Lv5; Defense Boost I Lv5,0,,
Special Forces,2,Advanced Protection I,10,6,18700000,61400000,61400000,640,0,None,0,,
Special Forces,2,Advanced Protection I,10,7,18700000,61400000,61400000,640,0,None,0,,
Special Forces,2,Advanced Protection I,10,8,33600000,11100000,11100000,800,0,None,0,,
Special Forces,2,Advanced Protection I,10,9,33600000,11100000,11100000,800,0,None,0,,
Special Forces,2,Advanced Protection I,10,10,47100000,15600000,15600000,960,0,None,0,,
Special Forces,3,Defense Training VII,10,1,8900000,2900000,2900000,400,0,Advanced Protection Lv1,0,B,
Special Forces,3,Defense Training VII,10,2,8900000,2900000,2900000,400,0,Advanced Protection Lv2,0,B,
Special Forces,3,Defense Training VII,10,3,15500000,5100000,5100000,520,0,Advanced Protection Lv3,0,B,
Special Forces,3,Defense Training VII,10,4,15500000,5100000,5100000,520,0,Advanced Protection Lv4,0,B,Lvl 4 unlocks Row 4
Special Forces,3,Defense Training VII,10,5,18700000,61400000,61400000,640,0,Advanced Protection Lv5,0,B,
Special Forces,3,Defense Training VII,10,6,18700000,61400000,61400000,640,0,Advanced Protection Lv6,0,B,
Special Forces,3,Defense Training VII,10,7,33600000,11100000,11100000,800,0,Advanced Protection Lv7,0,B,
Special Forces,3,Defense Training VII,10,8,33600000,11100000,11100000,800,0,Advanced Protection Lv8,0,B,
Special Forces,3,Defense Training VII,10,9,47100000,15700000,15700000,960,0,Advanced Protection Lv9,0,B,
Special Forces,3,Defense Training VII,10,10,47100000,15700000,15700000,960,0,Advanced Protection Lv10,0,B,
Special Forces,3,Weapon Training VII,10,1,8900000,2900000,2900000,400,0,Advanced Protection Lv1,0,B,
Special Forces,3,Weapon Training VII,10,2,8900000,2900000,2900000,400,0,Advanced Protection Lv2,0,,
Special Forces,3,Weapon Training VII,10,3,15500000,5100000,5100000,520,0,Advanced Protection Lv3,0,,
Special Forces,3,Weapon Training VII,10,4,15500000,5100000,5100000,520,0,Advanced Protection Lv4,0,,
Special Forces,3,Weapon Training VII,10,5,18700000,61400000,61400000,640,0,Advanced Protection Lv5,0,B,Same cost pattern as Def Training VII
Special Forces,3,Weapon Training VII,10,6,18700000,61400000,61400000,640,0,Advanced Protection Lv6,0,,
Special Forces,3,Weapon Training VII,10,7,33600000,11100000,11100000,800,0,Advanced Protection Lv7,0,,
Special Forces,3,Weapon Training VII,10,8,33600000,11100000,11100000,800,0,Advanced Protection Lv8,0,,
Special Forces,3,Weapon Training VII,10,9,47100000,15700000,15700000,960,0,Advanced Protection Lv9,0,,
Special Forces,3,Weapon Training VII,10,10,47100000,15700000,15700000,960,0,Advanced Protection Lv10,0,B,
Special Forces,3,Advanced Armor VII,10,1,8900000,2900000,2900000,400,0,Advanced Protection Lv1,0,B,
Special Forces,3,Advanced Armor VII,10,2,8900000,2900000,2900000,400,0,Advanced Protection Lv2,0,,
Special Forces,3,Advanced Armor VII,10,3,15500000,5100000,5100000,520,0,Advanced Protection Lv3,0,,
Special Forces,3,Advanced Armor VII,10,4,15500000,5100000,5100000,520,0,Advanced Protection Lv4,0,,
Special Forces,3,Advanced Armor VII,10,5,18700000,61400000,61400000,640,0,Advanced Protection Lv5,0,B,Same cost pattern as Def Training VII
Special Forces,3,Advanced Armor VII,10,6,18700000,61400000,61400000,640,0,Advanced Protection Lv6,0,,
Special Forces,3,Advanced Armor VII,10,7,33600000,11100000,11100000,800,0,Advanced Protection Lv7,0,,
Special Forces,3,Advanced Armor VII,10,8,33600000,11100000,11100000,800,0,Advanced Protection Lv8,0,,
Special Forces,3,Advanced Armor VII,10,9,47100000,15700000,15700000,960,0,Advanced Protection Lv9,0,,
Special Forces,3,Advanced Armor VII,10,10,47100000,15700000,15700000,960,0,Advanced Protection Lv10,0,B,
Special Forces,4,Focused Training I,10,1,15500000,5100000,5100000,520,0,Defense Training VII Lv4; Weapon Training VII Lv4; Advanced Armor VII Lv4,0,A,Training speed (SF)
Special Forces,4,Focused Training I,10,2,18700000,6100000,6100000,640,0,None,0,A,
Special Forces,4,Focused Training I,10,3,0,0,0,0,0,None,0,,
Special Forces,4,Focused Training I,10,4,33600000,11100000,11100000,800,0,None,0,A,Lv3 and Lv5-10 data missing
Special Forces,4,Focused Training I,10,5,0,0,0,0,0,None,0,,
Special Forces,4,Focused Training I,10,6,0,0,0,0,0,None,0,,
Special Forces,4,Focused Training I,10,7,0,0,0,0,0,None,0,,
Special Forces,4,Focused Training I,10,8,0,0,0,0,0,None,0,,
Special Forces,4,Focused Training I,10,9,0,0,0,0,0,None,0,,
Special Forces,4,Focused Training I,10,10,0,0,0,0,0,None,0,,
Special Forces,4,Barracks Expansion I,10,1,15500000,5100000,5100000,520,0,Defense Training VII Lv4; Weapon Training VII Lv4; Advanced Armor VII Lv4,0,A,Barracks capacity (SF)
Special Forces,4,Barracks Expansion I,10,2,18700000,6100000,6100000,640,0,None,0,A,
Special Forces,4,Barracks Expansion I,10,3,0,0,0,0,0,None,0,,
Special Forces,4,Barracks Expansion I,10,4,33600000,11100000,11100000,800,0,None,0,A,Lv3 and Lv5-10 data missing
Special Forces,4,Barracks Expansion I,10,5,0,0,0,0,0,None,0,,
Special Forces,4,Barracks Expansion I,10,6,0,0,0,0,0,None,0,,
Special Forces,4,Barracks Expansion I,10,7,0,0,0,0,0,None,0,,
Special Forces,4,Barracks Expansion I,10,8,0,0,0,0,0,None,0,,
Special Forces,4,Barracks Expansion I,10,9,0,0,0,0,0,None,0,,
Special Forces,4,Barracks Expansion I,10,10,0,0,0,0,0,None,0,,
Special Forces,5,HP Boost II,10,1,33600000,11100000,11100000,800,0,Focused Training I Lv1; Barracks Expansion I Lv1,0,A,Tier II combat HP
Special Forces,5,HP Boost II,10,2,33600000,11100000,11100000,800,0,None,0,A,
Special Forces,5,HP Boost II,10,3,33600000,11100000,11100000,800,0,None,0,A,
Special Forces,5,HP Boost II,10,4,47100000,15600000,15600000,960,0,None,0,A,
Special Forces,5,HP Boost II,10,5,47100000,15600000,15600000,960,0,None,0,A,
Special Forces,5,HP Boost II,10,6,61200000,20300000,20300000,1120,0,None,0,A,
Special Forces,5,HP Boost II,10,7,61200000,20300000,20300000,1120,0,None,0,A,
Special Forces,5,HP Boost II,10,8,76600000,25400000,25400000,1280,0,None,0,A,
Special Forces,5,HP Boost II,10,9,76600000,25400000,25400000,1280,0,None,0,A,
Special Forces,5,HP Boost II,10,10,95700000,31900000,31900000,1440,0,None,0,A,Total: 566300g / 10560v per node
Special Forces,5,Attack Boost II,10,1,33600000,11100000,11100000,800,0,Focused Training I Lv1; Barracks Expansion I Lv1,0,A,Same costs as HP Boost II
Special Forces,5,Attack Boost II,10,2,33600000,11100000,11100000,800,0,None,0,,
Special Forces,5,Attack Boost II,10,3,33600000,11100000,11100000,800,0,None,0,,
Special Forces,5,Attack Boost II,10,4,47100000,15600000,15600000,960,0,None,0,,
Special Forces,5,Attack Boost II,10,5,47100000,15600000,15600000,960,0,None,0,,
Special Forces,5,Attack Boost II,10,6,61200000,20300000,20300000,1120,0,None,0,,
Special Forces,5,Attack Boost II,10,7,61200000,20300000,20300000,1120,0,None,0,,
Special Forces,5,Attack Boost II,10,8,76600000,25400000,25400000,1280,0,None,0,,
Special Forces,5,Attack Boost II,10,9,76600000,25400000,25400000,1280,0,None,0,,
Special Forces,5,Attack Boost II,10,10,95700000,31900000,31900000,1440,0,None,0,A,
Special Forces,5,Defense Boost II,10,1,33600000,11100000,11100000,800,0,Focused Training I Lv1; Barracks Expansion I Lv1,0,A,Same costs as HP Boost II
Special Forces,5,Defense Boost II,10,2,33600000,11100000,11100000,800,0,None,0,,
Special Forces,5,Defense Boost II,10,3,33600000,11100000,11100000,800,0,None,0,,
Special Forces,5,Defense Boost II,10,4,47100000,15600000,15600000,960,0,None,0,,
Special Forces,5,Defense Boost II,10,5,47100000,15600000,15600000,960,0,None,0,,
Special Forces,5,Defense Boost II,10,6,61200000,20300000,20300000,1120,0,None,0,,
Special Forces,5,Defense Boost II,10,7,61200000,20300000,20300000,1120,0,None,0,,
Special Forces,5,Defense Boost II,10,8,76600000,25400000,25400000,1280,0,None,0,,
Special Forces,5,Defense Boost II,10,9,76600000,25400000,25400000,1280,0,None,0,,
Special Forces,5,Defense Boost II,10,10,95700000,31900000,31900000,1440,0,None,0,A,
Special Forces,6,Morale,10,1,47100000,15600000,15600000,960,0,HP Boost II Lv1; Attack Boost II Lv1; Defense Boost II Lv1,0,A,Morale combat buff
Special Forces,6,Morale,10,2,61300000,20400000,20400000,1120,0,None,0,A,
Special Forces,6,Morale,10,3,61300000,20400000,20400000,1120,0,None,0,A,
Special Forces,6,Morale,10,4,76600000,25400000,25400000,1280,0,None,0,A,
Special Forces,6,Morale,10,5,76600000,25400000,25400000,1280,0,None,0,A,
Special Forces,6,Morale,10,6,95700000,31900000,31900000,1440,0,None,0,A,
Special Forces,6,Morale,10,7,95700000,31900000,31900000,1440,0,None,0,A,
Special Forces,6,Morale,10,8,162700000,54200000,54200000,1600,0,None,0,A,
Special Forces,6,Morale,10,9,162700000,54200000,54200000,1600,0,None,0,A,
Special Forces,6,Morale,10,10,227700000,75900000,75900000,1800,0,None,0,A,Total: 1067400g / 13640v
Special Forces,7,Defense Training VIII,10,1,60300000,20100000,20100000,1120,0,Morale Lv1,0,A,Path to T10 troops
Special Forces,7,Defense Training VIII,10,2,76600000,25500000,25500000,1280,0,Morale Lv2,0,A,
Special Forces,7,Defense Training VIII,10,3,76600000,25500000,25500000,1280,0,Morale Lv3,0,A,Lvl 3 unlocks Row 8
Special Forces,7,Defense Training VIII,10,4,95700000,31900000,31900000,1440,0,Morale Lv4,0,A,
Special Forces,7,Defense Training VIII,10,5,95700000,31900000,31900000,1440,0,Morale Lv5,0,A,
Special Forces,7,Defense Training VIII,10,6,162700000,54200000,54200000,1600,0,Morale Lv6,0,A,
Special Forces,7,Defense Training VIII,10,7,162700000,54200000,54200000,1600,0,Morale Lv7,0,A,
Special Forces,7,Defense Training VIII,10,8,227700000,75900000,75900000,1800,0,Morale Lv8,0,A,
Special Forces,7,Defense Training VIII,10,9,227700000,75900000,75900000,1800,0,Morale Lv9,0,A,
Special Forces,7,Defense Training VIII,10,10,296000000,98700000,98700000,2000,0,Morale Lv10,0,A,Total/node: 1481700g / 15360v
Special Forces,7,Weapon Training VIII,10,1,60300000,20100000,20100000,1120,0,Morale Lv1,0,A,Same costs as Def Training VIII
Special Forces,7,Weapon Training VIII,10,2,76600000,25500000,25500000,1280,0,Morale Lv2,0,,
Special Forces,7,Weapon Training VIII,10,3,76600000,25500000,25500000,1280,0,Morale Lv3,0,,
Special Forces,7,Weapon Training VIII,10,4,95700000,31900000,31900000,1440,0,Morale Lv4,0,,
Special Forces,7,Weapon Training VIII,10,5,95700000,31900000,31900000,1440,0,Morale Lv5,0,,
Special Forces,7,Weapon Training VIII,10,6,162700000,54200000,54200000,1600,0,Morale Lv6,0,,
Special Forces,7,Weapon Training VIII,10,7,162700000,54200000,54200000,1600,0,Morale Lv7,0,,
Special Forces,7,Weapon Training VIII,10,8,227700000,75900000,75900000,1800,0,Morale Lv8,0,,
Special Forces,7,Weapon Training VIII,10,9,227700000,75900000,75900000,1800,0,Morale Lv9,0,,
Special Forces,7,Weapon Training VIII,10,10,296000000,98700000,98700000,2000,0,Morale Lv10,0,A,
Special Forces,7,Advanced Armor VIII,10,1,60300000,20100000,20100000,1120,0,Morale Lv1,0,A,Same costs as Def Training VIII
Special Forces,7,Advanced Armor VIII,10,2,76600000,25500000,25500000,1280,0,Morale Lv2,0,,
Special Forces,7,Advanced Armor VIII,10,3,76600000,25500000,25500000,1280,0,Morale Lv3,0,,
Special Forces,7,Advanced Armor VIII,10,4,95700000,31900000,31900000,1440,0,Morale Lv4,0,,
Special Forces,7,Advanced Armor VIII,10,5,95700000,31900000,31900000,1440,0,Morale Lv5,0,,
Special Forces,7,Advanced Armor VIII,10,6,162700000,54200000,54200000,1600,0,Morale Lv6,0,,
Special Forces,7,Advanced Armor VIII,10,7,162700000,54200000,54200000,1600,0,Morale Lv7,0,,
Special Forces,7,Advanced Armor VIII,10,8,227700000,75900000,75900000,1800,0,Morale Lv8,0,,
Special Forces,7,Advanced Armor VIII,10,9,227700000,75900000,75900000,1800,0,Morale Lv9,0,,
Special Forces,7,Advanced Armor VIII,10,10,296000000,98700000,98700000,2000,0,Morale Lv10,0,A,
Special Forces,8,Rapid Field Dressing I,10,1,76600000,25500000,25500000,1280,0,Defense Training VIII Lv3; Weapon Training VIII Lv3; Advanced Armor VIII Lv3,0,B,Healing speed (SF)
Special Forces,8,Rapid Field Dressing I,10,2,95700000,31900000,31900000,1440,0,None,0,B,Lv3-10 data missing
Special Forces,8,Rapid Field Dressing I,10,3,0,0,0,0,0,None,0,,
Special Forces,8,Rapid Field Dressing I,10,4,0,0,0,0,0,None,0,,
Special Forces,8,Rapid Field Dressing I,10,5,0,0,0,0,0,None,0,,
Special Forces,8,Rapid Field Dressing I,10,6,0,0,0,0,0,None,0,,
Special Forces,8,Rapid Field Dressing I,10,7,0,0,0,0,0,None,0,,
Special Forces,8,Rapid Field Dressing I,10,8,0,0,0,0,0,None,0,,
Special Forces,8,Rapid Field Dressing I,10,9,0,0,0,0,0,None,0,,
Special Forces,8,Rapid Field Dressing I,10,10,0,0,0,0,0,None,0,,
Special Forces,8,Infirmary Expansion I,10,1,76600000,25500000,25500000,1280,0,Defense Training VIII Lv3; Weapon Training VIII Lv3; Advanced Armor VIII Lv3,0,B,Infirmary capacity (SF)
Special Forces,8,Infirmary Expansion I,10,2,95700000,31900000,31900000,1440,0,None,0,B,Lv3-10 data missing
Special Forces,8,Infirmary Expansion I,10,3,0,0,0,0,0,None,0,,
Special Forces,8,Infirmary Expansion I,10,4,0,0,0,0,0,None,0,,
Special Forces,8,Infirmary Expansion I,10,5,0,0,0,0,0,None,0,,
Special Forces,8,Infirmary Expansion I,10,6,0,0,0,0,0,None,0,,
Special Forces,8,Infirmary Expansion I,10,7,0,0,0,0,0,None,0,,
Special Forces,8,Infirmary Expansion I,10,8,0,0,0,0,0,None,0,,
Special Forces,8,Infirmary Expansion I,10,9,0,0,0,0,0,None,0,,
Special Forces,8,Infirmary Expansion I,10,10,0,0,0,0,0,None,0,,
Special Forces,9,Advanced Protection II,10,1,76600000,25500000,25500000,1280,0,Rapid Field Dressing I Lv1; Infirmary Expansion I Lv1,0,,
Special Forces,9,Advanced Protection II,10,2,162700000,54200000,54200000,1600,0,Rapid Field Dressing I Lv1; Infirmary Expansion I Lv1,0,,
Special Forces,9,Advanced Protection II,10,3,162700000,54200000,54200000,1600,0,Rapid Field Dressing I Lv1; Infirmary Expansion I Lv1,0,,
Special Forces,9,Advanced Protection II,10,4,162700000,54200000,54200000,1600,0,Rapid Field Dressing I Lv1; Infirmary Expansion I Lv1,0,,
Special Forces,9,Advanced Protection II,10,5,227700000,75900000,75900000,1800,0,Rapid Field Dressing I Lv1; Infirmary Expansion I Lv1,0,,
Special Forces,9,Advanced Protection II,10,6,227700000,75900000,75900000,1800,0,Rapid Field Dressing I Lv1; Infirmary Expansion I Lv1,0,,
Special Forces,9,Advanced Protection II,10,7,227700000,75900000,75900000,1800,0,Rapid Field Dressing I Lv1; Infirmary Expansion I Lv1,0,,
Special Forces,9,Advanced Protection II,10,8,296000000,98700000,98700000,2000,0,Rapid Field Dressing I Lv1; Infirmary Expansion I Lv1,0,,
Special Forces,9,Advanced Protection II,10,9,296000000,98700000,98700000,2000,0,Rapid Field Dressing I Lv1; Infirmary Expansion I Lv1,0,,
Special Forces,9,Advanced Protection II,10,10,414600000,138100000,138100000,2200,0,Rapid Field Dressing I Lv1; Infirmary Expansion I Lv1,0,,
Special Forces,10,HP Boost III,10,1,95700000,31900000,31900000,1440,0,Advanced Protection Lv1,0,A,Final tier before Unit X
Special Forces,10,HP Boost III,10,2,162700000,54200000,54200000,1600,0,Advanced Protection Lv2,0,A,
Special Forces,10,HP Boost III,10,3,162700000,54200000,54200000,1600,0,Advanced Protection Lv3,0,A,
Special Forces,10,HP Boost III,10,4,227700000,75900000,75900000,1800,0,Advanced Protection Lv4,0,A,
Special Forces,10,HP Boost III,10,5,227700000,75900000,75900000,1800,0,Advanced Protection Lv5,0,A,
Special Forces,10,HP Boost III,10,6,296000000,98700000,98700000,2000,0,Advanced Protection Lv6,0,A,
Special Forces,10,HP Boost III,10,7,296000000,98700000,98700000,2000,0,Advanced Protection Lv7,0,A,
Special Forces,10,HP Boost III,10,8,414600000,138100000,138100000,2200,0,Advanced Protection Lv8,0,A,
Special Forces,10,HP Boost III,10,9,414600000,138100000,138100000,2200,0,Advanced Protection Lv9,0,A,
Special Forces,10,HP Boost III,10,10,580300000,193400000,193400000,2400,0,Advanced Protection Lv10,0,A,Total/node: 2878000g / 19040v
Special Forces,10,Attack Boost III,10,1,95700000,31900000,31900000,1440,0,Advanced Protection Lv1,0,A,Same costs as HP Boost III
Special Forces,10,Attack Boost III,10,2,162700000,54200000,54200000,1600,0,Advanced Protection Lv2,0,,
Special Forces,10,Attack Boost III,10,3,162700000,54200000,54200000,1600,0,Advanced Protection Lv3,0,,
Special Forces,10,Attack Boost III,10,4,227700000,75900000,75900000,1800,0,Advanced Protection Lv4,0,,
Special Forces,10,Attack Boost III,10,5,227700000,75900000,75900000,1800,0,Advanced Protection Lv5,0,,
Special Forces,10,Attack Boost III,10,6,296000000,98700000,98700000,2000,0,Advanced Protection Lv6,0,,
Special Forces,10,Attack Boost III,10,7,296000000,98700000,98700000,2000,0,Advanced Protection Lv7,0,,
Special Forces,10,Attack Boost III,10,8,414600000,138100000,138100000,2200,0,Advanced Protection Lv8,0,,
Special Forces,10,Attack Boost III,10,9,414600000,138100000,138100000,2200,0,Advanced Protection Lv9,0,,
Special Forces,10,Attack Boost III,10,10,580300000,193400000,193400000,2400,0,Advanced Protection Lv10,0,A,
Special Forces,10,Defense Boost III,10,1,95700000,31900000,31900000,1440,0,Advanced Protection Lv1,0,A,Same costs as HP Boost III
Special Forces,10,Defense Boost III,10,2,162700000,54200000,54200000,1600,0,Advanced Protection Lv2,0,,
Special Forces,10,Defense Boost III,10,3,162700000,54200000,54200000,1600,0,Advanced Protection Lv3,0,,
Special Forces,10,Defense Boost III,10,4,227700000,75900000,75900000,1800,0,Advanced Protection Lv4,0,,
Special Forces,10,Defense Boost III,10,5,227700000,75900000,75900000,1800,0,Advanced Protection Lv5,0,,
Special Forces,10,Defense Boost III,10,6,296000000,98700000,98700000,2000,0,Advanced Protection Lv6,0,,
Special Forces,10,Defense Boost III,10,7,296000000,98700000,98700000,2000,0,Advanced Protection Lv7,0,,
Special Forces,10,Defense Boost III,10,8,414600000,138100000,138100000,2200,0,Advanced Protection Lv8,0,,
Special Forces,10,Defense Boost III,10,9,414600000,138100000,138100000,2200,0,Advanced Protection Lv9,0,,
Special Forces,10,Defense Boost III,10,10,580300000,193400000,193400000,2400,0,Advanced Protection Lv10,0,A,
Special Forces,11,Unit X,1,1,580300000,193400000,193400000,2400,0,HP Boost III Lv10; Attack Boost III Lv10; Defense Boost III Lv10,0,S,UNLOCKS T10 TROOPS! Ultimate goal
Hero,1,Tank Mastery I,5,1,13700,4600,4600,0,0,None,1,B,Tank hero stat boost - MAX
Hero,1,Tank Mastery I,5,2,164000,54700,54700,0,0,None,1,B,
Hero,1,Tank Mastery I,5,3,503900,168000,168000,0,0,None,1,B,
Hero,1,Tank Mastery I,5,4,2300000,785200,785200,0,0,None,1,B,
Hero,1,Tank Mastery I,5,5,8218400,2700000,2700000,0,0,None,1,B,MAX
Hero,2,Cannon Enhancement I,5,1,27300,9100,9100,0,0,Tank Mastery I Lv1,1,C,Tank ATK boost - MAX
Hero,2,Cannon Enhancement I,5,2,262400,87500,87500,0,0,None,1,,
Hero,2,Cannon Enhancement I,5,3,1200000,419000,419000,0,0,Tank Mastery I Lv3,1,,
Hero,2,Cannon Enhancement I,5,4,3200000,1000000,1000000,0,0,None,1,,
Hero,2,Cannon Enhancement I,5,5,10684000,3560000,3560000,0,0,None,1,C,MAX
Hero,2,Armor Hardening I,5,1,27300,9100,9100,0,0,Tank Mastery I Lv1,1,C,Tank DEF boost - MAX
Hero,2,Armor Hardening I,5,2,262400,87500,87500,0,0,None,1,,
Hero,2,Armor Hardening I,5,3,1200000,419000,419000,0,0,Tank Mastery I Lv3,1,,
Hero,2,Armor Hardening I,5,4,3200000,1000000,1000000,0,0,None,1,,
Hero,2,Armor Hardening I,5,5,10684000,3560000,3560000,0,0,None,1,C,MAX
Hero,3,Track Fortification I,5,1,82000,27300,27300,0,0,Cannon Enhancement I Lv1; Armor Hardening I Lv1,1,C,Tank convergence node - MAX
Hero,3,Track Fortification I,5,2,419900,140000,140000,0,0,None,1,,
Hero,3,Track Fortification I,5,3,2100000,713800,713800,0,0,Cannon Enhancement I Lv3; Armor Hardening I Lv3,1,,
Hero,3,Track Fortification I,5,4,4600000,1500000,1500000,0,0,None,1,,
Hero,3,Track Fortification I,5,5,18696900,6180000,6180000,0,0,None,1,C,MAX
Hero,4,Aircraft Mastery I,5,1,164000,54700,54700,0,0,Track Fortification I Lv1,1,B,Aircraft hero stat boost - YOUR MAIN
Hero,4,Aircraft Mastery I,5,2,503900,168000,168000,0,0,None,1,B,
Hero,4,Aircraft Mastery I,5,3,2300000,785200,785200,0,0,Track Fortification I Lv3,1,B,3/5
Hero,4,Aircraft Mastery I,5,4,8218400,2700000,2700000,0,0,None,0,B,
Hero,4,Aircraft Mastery I,5,5,22436300,7430000,7430000,0,0,None,0,B,
